CASE NUMBER,CITY,ZIP,MONTH,YEAR,DISPO TYPE,ANSWER,MONEY JUDGMENT,DEFAULT
37-2018-00004488-CL-UD-CTL,SAN DIEGO,92105,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004492-CL-UD-CTL,San Diego,92105,1,2018,Court finding,Y,Y,N
37-2018-00004497-CL-UD-CTL,Escondido,92025,1,2018,Default judgment by court,N,Y,Y
37-2018-00004513-CL-UD-CTL,San Diego,92104,1,2018,Court finding,Y,Y,N
37-2018-00004552-CL-UD-CTL,San Diego,92108,1,2018,Default judgment by court,N,Y,Y
37-2018-00004580-CL-UD-CTL,San Diego,92115,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004601-CL-UD-CTL,San Diego,92108,1,2018,Default judgment by court,N,Y,Y
37-2018-00004620-CL-UD-CTL,Alpine,91901,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004634-CL-UD-CTL,San Diego,92106,1,2018,Court-ordered dismissal,N,N,Y
37-2018-00004640-CL-UD-CTL,La Mesa,91942,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004641-CL-UD-CTL,San Diego,92101,1,2018,Default judgment by court,N,Y,N
37-2018-00004651-CL-UD-CTL,Vista,92083,1,2018,Default judgment by court,N,Y,Y
37-2018-00004656-CL-UD-CTL,SAN DIEGO,92113,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004665-CL-UD-CTL,Vista,92084,1,2018,Stipulated judgment,Y,Y,N
37-2018-00004683-CL-UD-CTL,San Diego,92101,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004712-CL-UD-CTL,San Diego,92101,1,2018,Default judgment by court,N,Y,Y
37-2018-00004723-CL-UD-CTL,San Ysidro,92173,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004734-CL-UD-CTL,El Cajon,92020,1,2018,Default judgment by court,N,Y,Y
37-2018-00004748-CL-UD-CTL,San Diego,92111,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004756-CL-UD-CTL,San Diego,92110,1,2018,Court finding,Y,Y,N
37-2018-00004759-CL-UD-CTL,San Diego,92102,1,2018,Court finding,N,N,Y
37-2018-00004769-CL-UD-CTL,Oceanside,92057,1,2018,Default judgment by court,N,Y,Y
37-2018-00004772-CL-UD-CTL,San Diego,92108,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004773-CL-UD-CTL,Carlsbad,92009,1,2018,Default judgment by court,N,Y,Y
37-2018-00004791-CL-UD-CTL,OCEANSIDE,92056,1,2018,Default judgment by court,N,Y,Y
37-2018-00004793-CL-UD-CTL,San Diego,92111,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004799-CL-UD-CTL,ESCONDIDO,92025,1,2018,Default judgment by court,N,Y,Y
37-2018-00004804-CL-UD-CTL,SAN DIEGO,92115,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004813-CL-UD-CTL,San Diego,92127,1,2018,Default judgment by court,N,Y,Y
37-2018-00004836-CL-UD-CTL,EL CAJON,92021,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004877-CL-UD-CTL,San Diego,92101,1,2018,Default judgment by court,N,Y,Y
37-2018-00004880-CL-UD-CTL,San Diego,92154,1,2018,Default judgment by court,N,Y,Y
37-2018-00004885-CL-UD-CTL,San Diego,92113,1,2018,Default judgment by court,N,Y,Y
37-2018-00004899-CL-UD-CTL,San Diego,92105,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004904-CL-UD-CTL,San Diego,92101,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004924-CL-UD-CTL,El Cajon,92020,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004944-CL-UD-CTL,San Diego,92102,1,2018,Default judgment by court,N,N,Y
37-2018-00004983-CL-UD-CTL,SAN DIEGO,92105,1,2018,Default judgment by court,N,Y,Y
37-2018-00005013-CL-UD-CTL,LA MESA,91941,1,2018,Default judgment by court,N,Y,Y
37-2018-00005080-CL-UD-CTL,San Diego,92108,1,2018,Default judgment by court,N,Y,Y
37-2018-00005101-CL-UD-CTL,San Diego,92102,1,2018,Court finding,Y,Y,N
37-2018-00005108-CL-UD-CTL,El Cajon,92021,1,2018,Default judgment by court,N,Y,Y
37-2018-00005110-CL-UD-CTL,Escondido,92027,1,2018,Default judgment by court,N,Y,Y
37-2018-00005120-CL-UD-CTL,San Diego,92154,1,2018,Default judgment by court,N,N,Y
37-2018-00005123-CL-UD-CTL,San Marcsos,92069,1,2018,Default judgment by court,N,Y,Y
37-2018-00005126-CL-UD-CTL,Oceanside,92054,1,2018,Default judgment by clerk,N,N,Y
37-2018-00005142-CL-UD-CTL,Oceanside,92054,1,2018,Default judgment by clerk,N,N,Y
37-2018-00005152-CL-UD-CTL,Spring Valley,91977,1,2018,,N,Y,N
37-2018-00005164-CL-UD-CTL,La Mesa,91942,1,2018,Default judgment by clerk,N,N,Y
37-2018-00005205-CL-UD-CTL,San Diego,92108,1,2018,Default judgment by court,N,N,Y
37-2018-00005211-CL-UD-CTL,Vista,92084,1,2018,Default judgment by court,N,Y,Y
37-2018-00005226-CL-UD-CTL,Coronado,92118,1,2018,Default judgment by clerk,N,N,Y
37-2018-00005228-CL-UD-CTL,San Diego,92154,1,2018,Court finding,Y,N,N
37-2018-00005229-CL-UD-CTL,San Diego,92105,1,2018,Default judgment by court,N,Y,Y
37-2018-00005233-CL-UD-CTL,Spring Valley,91978,1,2018,Default judgment by clerk,N,N,Y
37-2018-00005236-CL-UD-CTL,La Mesa,91941,1,2018,Default judgment by court,N,Y,Y
37-2018-00005252-CL-UD-CTL,La Mesa,91942,1,2018,Court finding,Y,Y,N
37-2018-00005264-CL-UD-CTL,Escondido,92026,1,2018,Default judgment by court,N,N,Y
37-2018-00005265-CL-UD-CTL,National City,91950,1,2018,Court finding,Y,Y,N
37-2018-00005295-CL-UD-CTL,San Diego,92102,1,2018,Court-ordered dismissal,Y,Y,N
37-2018-00005310-CL-UD-CTL,San Diego,92110,1,2018,Default judgment by clerk,N,N,Y
37-2018-00005317-CL-UD-CTL,San Diego,92107,1,2018,Default judgment by clerk,N,N,Y
37-2018-00005319-CL-UD-CTL,National City,91950,1,2018,Default judgment by clerk,N,N,Y
37-2018-00005322-CL-UD-CTL,San Diego,92108,1,2018,Default judgment by clerk,N,N,Y
37-2018-00005325-CL-UD-CTL,San Diego,92108,1,2018,Default judgment by court,N,Y,Y
37-2018-00005326-CL-UD-CTL,El Cajon,92021,1,2018,Default judgment by clerk,N,N,Y
37-2018-00005341-CL-UD-CTL,San Diego,92108,1,2018,Default judgment by court,N,Y,Y
37-2018-00005425-CL-UD-CTL,San Diego,92108,1,2018,Default judgment by court,N,Y,Y
37-2018-00005431-CL-UD-CTL,Escondido,92026,1,2018,Default judgment by court,N,Y,Y
37-2018-00005457-CL-UD-CTL,San Diego,92111,1,2018,Court-ordered dismissal,Y,Y,Y
37-2018-00005465-CL-UD-CTL,Alpine,91901,1,2018,Default judgment by court,N,N,Y
37-2018-00005467-CL-UD-CTL,Chula Vista,91911,1,2018,Court finding,Y,N,N
37-2018-00005471-CL-UD-CTL,San Diego,92119,1,2018,Default judgment by court,N,Y,Y
37-2018-00005491-CL-UD-CTL,San Diego,92123,1,2018,Court finding,Y,Y,N
37-2018-00005514-CL-UD-CTL,San Marcos,92078,1,2018,Court finding,Y,N,N
37-2018-00005525-CL-UD-CTL,El Cajon,92021,1,2018,Stipulated judgment,N,Y,N
37-2018-00005591-CL-UD-CTL,Chula Vista,91914,2,2018,Default judgment by clerk,Y,N,Y
37-2018-00005593-CL-UD-CTL,Santee,92071,2,2018,Default judgment by clerk,N,N,Y
37-2018-00005606-CL-UD-CTL,El Cajon,92021,1,2018,Default judgment by clerk,N,N,Y
37-2018-00005666-CL-UD-CTL,Spring Valley,91977,1,2018,Default judgment by court,N,Y,Y
37-2018-00005691-CL-UD-CTL,FALLBROOK,92028,2,2018,Court finding,Y,N,N
37-2018-00005702-CL-UD-CTL,Oceanside,92054,2,2018,Default judgment by court,N,Y,Y
37-2018-00005704-CL-UD-CTL,Escondido,92025,2,2018,Court finding,Y,Y,N
37-2018-00005710-CL-UD-CTL,La Mesa,91942,2,2018,Court finding,Y,Y,N
37-2018-00005768-CL-UD-CTL,Pauma Valley,92061,2,2018,Court finding,Y,Y,N
37-2018-00005791-CL-UD-CTL,Oceanside,92054,2,2018,Court finding,Y,Y,N
37-2018-00005799-CL-UD-CTL,Escondido,92025,2,2018,Default judgment by court,N,Y,Y
37-2018-00005807-CL-UD-CTL,Escondido,92026,2,2018,Court finding,Y,N,N
37-2018-00005813-CL-UD-CTL,San Marcos,92078,2,2018,Default judgment by court,N,N,Y
37-2018-00005818-CL-UD-CTL,San Diego,92113,1,2018,Default judgment by court,N,Y,Y
37-2018-00005826-CL-UD-CTL,Imperial Beach,91932,2,2018,Default judgment by court,N,Y,Y
37-2018-00005838-CL-UD-CTL,San Diego,92107,2,2018,Default judgment by court,N,Y,Y
37-2018-00005845-CL-UD-CTL,San Diego,92101,2,2018,Court finding,Y,Y,N
37-2018-00005854-CL-UD-CTL,Ramona,92065,2,2018,Court finding,Y,N,N
37-2018-00005882-CL-UD-CTL,Lakeside,92040,2,2018,Default judgment by clerk,N,N,Y
37-2018-00005906-CL-UD-CTL,San Diego,92101,2,2018,Default judgment by court,N,Y,Y
37-2018-00005911-CL-UD-CTL,San Diego,92109,2,2018,Default judgment by clerk,N,N,Y
37-2018-00005918-CL-UD-CTL,San Diego,92106,2,2018,Court finding,Y,N,Y
37-2018-00005939-CL-UD-CTL,San Diego,92101,2,2018,Default judgment by clerk,N,N,Y
37-2018-00005943-CL-UD-CTL,San Diego,92121,2,2018,Default judgment by court,N,Y,Y
37-2018-00005950-CL-UD-CTL,San Diego,92103,2,2018,Default judgment by clerk,N,N,Y
37-2018-00005960-CL-UD-CTL,San Diego,92101,2,2018,Default judgment by court,N,Y,Y
37-2018-00005966-CL-UD-CTL,San Diego,92101,2,2018,Court finding,Y,Y,N
37-2018-00005976-CL-UD-CTL,SAN DIEGO,92103,2,2018,Default judgment by clerk,N,N,Y
37-2018-00005981-CL-UD-CTL,Lakeside,92040,2,2018,Default judgment by clerk,N,N,Y
37-2018-00005987-CL-UD-CTL,San Diego,92101,2,2018,Stipulated judgment,Y,Y,N
37-2018-00005990-CL-UD-CTL,San Diego,92129,2,2018,Default judgment by court,N,Y,Y
37-2018-00005996-CL-UD-CTL,Vista,92084,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006008-CL-UD-CTL,San Diego,92104,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006025-CL-UD-CTL,San Marcos,92069,2,2018,Default judgment by court,N,Y,Y
37-2018-00006058-CL-UD-CTL,Chula Vista,91913,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006073-CL-UD-CTL,San Diego,92101,2,2018,Default judgment by court,N,Y,Y
37-2018-00006088-CL-UD-CTL,SAN DIEGO,92120,2,2018,Default judgment by court,N,Y,Y
37-2018-00006094-CL-UD-CTL,San Diego,92117,2,2018,Court finding,Y,Y,N
37-2018-00006122-CL-UD-CTL,Vista,92084,2,2018,Default judgment by court,N,Y,Y
37-2018-00006129-CL-UD-CTL,San Diego,92105,2,2018,Court finding,Y,N,Y
37-2018-00006148-CL-UD-CTL,El Cajon,92020,2,2018,Court finding,Y,Y,N
37-2018-00006197-CL-UD-CTL,Cardiff,92007,2,2018,Court finding,Y,Y,N
37-2018-00006202-CL-UD-CTL,El Cajon,92020,2,2018,Court finding,Y,N,N
37-2018-00006209-CL-UD-CTL,Imperial Beach,91932,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006234-CL-UD-CTL,Vista,92084,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006347-CL-UD-CTL,San Diego,92105,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006355-CL-UD-CTL,CHULA VISTA,91911,2,2018,Court finding,Y,Y,N
37-2018-00006369-CL-UD-CTL,San Diego,92101,2,2018,Stipulated judgment,Y,N,N
37-2018-00006517-CL-UD-CTL,San Diego,92101,2,2018,Court finding,Y,Y,Y
37-2018-00006519-CL-UD-CTL,Vista,92084,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006523-CL-UD-CTL,San Diego,92109,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006538-CL-UD-CTL,San Diego,92105,2,2018,Default judgment by court,N,Y,Y
37-2018-00006540-CL-UD-CTL,San Diego,92139,2,2018,Court finding,Y,Y,N
37-2018-00006569-CL-UD-CTL,Escondido,92026,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006575-CL-UD-CTL,Oceanside,92054,2,2018,Default judgment by court,N,Y,Y
37-2018-00006627-CL-UD-CTL,San Diego,92154,2,2018,Default judgment by court,N,Y,Y
37-2018-00006646-CL-UD-CTL,SAN DIEGO,92109,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006655-CL-UD-CTL,La Mesa,91942,2,2018,Default judgment by court,N,Y,Y
37-2018-00200115-CL-UD-CTL,,,1,2018,,N,,N
37-2018-00006736-CL-UD-CTL,Carlsbad,92010,2,2018,Court finding,Y,N,N
37-2018-00006740-CL-UD-CTL,San Diego,92102,2,2018,Request for Dismissal,N,N,Y
37-2018-00006746-CL-UD-CTL,Jacumba,91934,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006788-CL-UD-CTL,National City,91950,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00006801-CL-UD-CTL,San Diego,92113,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006836-CL-UD-CTL,San Diego,92104,2,2018,Court finding,Y,N,N
37-2018-00006863-CL-UD-CTL,San Diego,92111,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006929-CL-UD-CTL,La Jolla,92037,2,2018,Court finding,Y,"N, N, N, N, N, Y, Y",N
37-2018-00006933-CL-UD-CTL,El Cajon,92021,2,2018,Court finding,Y,"Y, N",N
37-2018-00006942-CL-UD-CTL,El Cajon,92020,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00007012-CL-UD-CTL,San Diego,92111,2,2018,Court finding,Y,Y,N
37-2018-00007021-CL-UD-CTL,San Diego,92154,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00007122-CL-UD-CTL,San Diego,92101,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00200116-CL-UD-CTL,,,1,2018,,N,,N
37-2018-00007193-CL-UD-CTL,Lemon Grove,91945,2,2018,Court finding,Y,"N, N",N
37-2018-00007204-CL-UD-CTL,Alpine,91901,2,2018,Court finding,Y,Y,N
37-2018-00007217-CL-UD-CTL,Oceanside,92054,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00007235-CL-UD-CTL,San Marcos,92078,2,2018,Court finding,Y,"N, N",N
37-2018-00007319-CL-UD-CTL,El Cajon,92021,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00007342-CL-UD-CTL,El Cajon,92019,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00007398-CL-UD-CTL,Chula Vista,91915,2,2018,Summary judgment,Y,"N, N, N, N, N, N",N
37-2018-00007498-CL-UD-CTL,San Diego,92103,2,2018,Court finding,Y,"N, Y",N
37-2018-00007589-CL-UD-CTL,San Diego,92113,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00007596-CL-UD-CTL,SAN DIEGO,92115,2,2018,Default judgment by clerk,N,N,Y
37-2018-00007611-CL-UD-CTL,San Ysidro,92173,2,2018,Default judgment by court,N,Y,Y
37-2018-00007628-CL-UD-CTL,Spring Valley,91977,2,2018,Default judgment by court,N,"N, N",Y
37-2018-00007633-CL-UD-CTL,San Diego,92113,2,2018,Default judgment by clerk,N,N,Y
37-2018-00007639-CL-UD-CTL,San Diego,92102,2,2018,Stipulated judgment,Y,N,N
37-2018-00007647-CL-UD-CTL,El Cajon,92020,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00007690-CL-UD-CTL,Chula Vista,91911,2,2018,Default judgment by court,N,Y,Y
37-2018-00007696-CL-UD-CTL,San Diego,92115,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00007704-CL-UD-CTL,San Diego,92154,2,2018,Default judgment by court,N,"N, N",Y
37-2018-00007707-CL-UD-CTL,San Diego,92109,2,2018,Court finding,Y,N,N
37-2018-00007737-CL-UD-CTL,San Diego,92111,2,2018,Default judgment by clerk,N,N,Y
37-2018-00007747-CL-UD-CTL,La Mesa,91942,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00007766-CL-UD-CTL,Chula Vista,91911,2,2018,Default judgment by clerk,N,N,Y
37-2018-00007792-CL-UD-CTL,Lemon Grove,91945,2,2018,Default judgment by clerk,N,N,Y
37-2018-00007801-CL-UD-CTL,Spring Valley,91977,2,2018,Court finding,Y,"N, Y, N",N
37-2018-00007870-CL-UD-CTL,San DIego,92102,2,2018,Default judgment by clerk,N,N,Y
37-2018-00007874-CL-UD-CTL,Escondido,92027,2,2018,Default judgment by court,N,"Y, N",N
37-2018-00007884-CL-UD-CTL,San Diego,92105,2,2018,Default judgment by clerk,N,N,Y
37-2018-00007897-CL-UD-CTL,San Diego,92173,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00007900-CL-UD-CTL,Poway,92064,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00007905-CL-UD-CTL,Chula Vista,91910,2,2018,Court finding,Y,"N, Y",N
37-2018-00007909-CL-UD-CTL,San Diego,92102,2,2018,Court finding,Y,"N, N",N
37-2018-00007911-CL-UD-CTL,El Cajon,92020,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00007913-CL-UD-CTL,San Diego,92105,2,2018,Default judgment by court,N,Y,Y
37-2018-00007918-CL-UD-CTL,Oceanside,92057,2,2018,Default judgment by clerk,N,N,Y
37-2018-00007922-CL-UD-CTL,Spring Valley,91977,2,2018,Default judgment by clerk,N,N,Y
37-2018-00007926-CL-UD-CTL,San Diego,92127,2,2018,Court finding,Y,"Y, N",N
37-2018-00007956-CL-UD-CTL,Chula Vista,91911,2,2018,Court finding,Y,"N, Y",N
37-2018-00007964-CL-UD-CTL,Santee,92071,2,2018,Court finding,Y,"Y, N",N
37-2018-00007967-CL-UD-CTL,Alpine,91901,2,2018,Default judgment by clerk,N,N,Y
37-2018-00007968-CL-UD-CTL,Poway,92064,2,2018,Default judgment by clerk,N,N,Y
37-2018-00007984-CL-UD-CTL,Chula Vista,91910,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00008019-CL-UD-CTL,San Diego,92105,2,2018,Court finding,Y,"N, Y",N
37-2018-00008031-CL-UD-CTL,Vista,92083,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008038-CL-UD-CTL,San Diego,92105,2,2018,,N,N,N
37-2018-00008039-CL-UD-CTL,San Diego,92154,2,2018,Request for Dismissal,Y,Y,N
37-2018-00008058-CL-UD-CTL,El Cajon,92021,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008073-CL-UD-CTL,San Diego,92123,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008105-CL-UD-CTL,Escondido,92027,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008106-CL-UD-CTL,San Diego,92154,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00008153-CL-UD-CTL,SAN DIEGO,92139,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008188-CL-UD-CTL,Lakeside,92040,2,2018,Stipulated judgment,N,"N, N",N
37-2018-00008196-CL-UD-CTL,Chula Vista,91910,2,2018,Stipulated judgment,Y,N,Y
37-2018-00008199-CL-UD-CTL,Chula Vista,91911,2,2018,Stipulated judgment,N,"N, Y, N",N
37-2018-00008222-CL-UD-CTL,San Diego,92116,2,2018,Court finding,Y,"N, Y",N
37-2018-00008230-CL-UD-CTL,Carlsbad,92009,2,2018,Stipulated judgment,N,N,N
37-2018-00008245-CL-UD-CTL,Oceanside,92056,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008257-CL-UD-CTL,SAN DIEGO,92101,2,2018,Stipulated judgment,Y,"N, Y",N
37-2018-00008258-CL-UD-CTL,San Diego,92101,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008286-CL-UD-CTL,Encinitas,92024,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008289-CL-UD-CTL,San Diego,92101,2,2018,Request for Dismissal,N,N,Y
37-2018-00008301-CL-UD-CTL,Spring Valley,91977,2,2018,Dismissed,Y,"N, Y",N
37-2018-00008305-CL-UD-CTL,Chula Vista,91911,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00008329-CL-UD-CTL,San Diego,92108,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00008336-CL-UD-CTL,San Diego,92115,2,2018,Stipulated judgment,Y,N,N
37-2018-00008345-CL-UD-CTL,SAN DIEGO,92103,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008353-CL-UD-CTL,Fallbrook,92028,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00008357-CL-UD-CTL,Fallbrook,92028,2,2018,Stipulated judgment,Y,N,N
37-2018-00008368-CL-UD-CTL,Escondido,92025,2,2018,Default judgment by clerk,Y,N,Y
37-2018-00008374-CL-UD-CTL,Potrero,91963,2,2018,Court finding,Y,"N, Y, N",Y
37-2018-00008395-CL-UD-CTL,San Diego,92117,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008422-CL-UD-CTL,San Diego,92104,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008439-CL-UD-CTL,El Cajon,92020,2,2018,Court finding,Y,"N, N, Y, Y, N",Y
37-2018-00008445-CL-UD-CTL,San Diego,92115,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008449-CL-UD-CTL,San Diego,92104,2,2018,Court finding,Y,N,Y
37-2018-00008450-CL-UD-CTL,SAN MARCOS,92078,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008505-CL-UD-CTL,Chula Vista,91911,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008537-CL-UD-CTL,Oceanside,92056,2,2018,Default judgment by court,N,Y,Y
37-2018-00008548-CL-UD-CTL,San Diego,92139,2,2018,Court finding,Y,N,N
37-2018-00008550-CL-UD-CTL,San Diego,92139,2,2018,Dismissed,N,N,N
37-2018-00008558-CL-UD-CTL,Chula Vista,91911,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00008565-CL-UD-CTL,Santee,92071,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00008583-CL-UD-CTL,Vista,92083,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00008587-CL-UD-CTL,San Diego,92104,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00008651-CL-UD-CTL,Chula Vista,91911,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008700-CL-UD-CTL,El Cajon,92019,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00008717-CL-UD-CTL,San Diego,92101,2,2018,Court finding,Y,N,Y
37-2018-00008727-CL-UD-CTL,San Diego,92105,2,2018,Stipulated judgment,N,"N, N",Y
37-2018-00008732-CL-UD-CTL,San Diego,92114,2,2018,Default judgment by court,N,Y,Y
37-2018-00008753-CL-UD-CTL,El Cajon,92021,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00008759-CL-UD-CTL,San Diego,92111,2,2018,Stipulated judgment,Y,N,N
37-2018-00008761-CL-UD-CTL,VISTA,92084,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00008769-CL-UD-CTL,Spring Valley,91977,2,2018,Default judgment by court,N,"N, N",Y
37-2018-00008789-CL-UD-CTL,Vista,92083,2,2018,Court finding,Y,"N, N, N",N
37-2018-00008803-CL-UD-CTL,San Diego,92139,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00008812-CL-UD-CTL,Coronado,92118,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00008813-CL-UD-CTL,Santee,92071,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00008814-CL-UD-CTL,LA MESA,91941,2,2018,Default judgment by court,N,Y,Y
37-2018-00008823-CL-UD-CTL,San Diego,92123,2,2018,Default judgment by court,N,"N, N",Y
37-2018-00008839-CL-UD-CTL,San Diego,92122,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00008843-CL-UD-CTL,Santa Ysabel,92070,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008846-CL-UD-CTL,San Marcos,92069,2,2018,Default judgment by clerk,N,N,N
37-2018-00008894-CL-UD-CTL,Escondido,92026,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00008955-CL-UD-CTL,San Diego,92115,2,2018,Default judgment by court,N,Y,Y
37-2018-00008960-CL-UD-CTL,Chula Vista,91911,2,2018,Stipulated judgment,Y,N,N
37-2018-00008970-CL-UD-CTL,Lemon Grove,91945,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00008973-CL-UD-CTL,OCEANSIDE,92054,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00008976-CL-UD-CTL,El Cajon,92021,2,2018,Default judgment by clerk,N,N,Y
37-2018-00008985-CL-UD-CTL,Oceanside,92056,2,2018,Court finding,Y,N,Y
37-2018-00008986-CL-UD-CTL,Alpine,91901,2,2018,Court finding,Y,N,N
37-2018-00009020-CL-UD-CTL,San Diego,92101,2,2018,Stipulated judgment,N,N,N
37-2018-00009032-CL-UD-CTL,San Diego,92122,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00009038-CL-UD-CTL,Chula Vista,91910,2,2018,Default judgment by clerk,N,N,Y
37-2018-00009044-CL-UD-CTL,El Cajon,92019,2,2018,Default judgment by clerk,N,N,Y
37-2018-00009059-CL-UD-CTL,San diego,92113,2,2018,Default judgment by clerk,N,N,Y
37-2018-00009061-CL-UD-CTL,San Diego,92124,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00009074-CL-UD-CTL,LA MESA,91941,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00009094-CL-UD-CTL,El Cajon,92021,2,2018,Default judgment by clerk,N,N,Y
37-2018-00009110-CL-UD-CTL,San Diego,92105,2,2018,Court finding,Y,"Y, N",N
37-2018-00009117-CL-UD-CTL,San Diego,92101,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00009125-CL-UD-CTL,San Diego,92101,2,2018,Court finding,Y,"N, Y",N
37-2018-00009156-CL-UD-CTL,Chula Vista,91911,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00009174-CL-UD-CTL,San Diego,92154,2,2018,Stipulated judgment,Y,N,N
37-2018-00009181-CL-UD-CTL,Chula Vista,91911,2,2018,Default judgment by court,N,"Y, N",Y
37-2018-00009182-CL-UD-CTL,San Diego,92123,2,2018,Default judgment by court,N,"N, Y",Y
37-2018-00009185-CL-UD-CTL,Vista,92083,2,2018,Default judgment by clerk,N,N,Y
