CASE NUMBER,CITY,ZIP,MONTH,YEAR,DISPO TYPE,ANSWER,MONEY JUDGMENT,DEFAULT
37-2018-00041438-CL-UD-CTL,San Diego,92113,8,2018,Stipulated judgment,Y,N,N
37-2018-00041441-CL-UD-CTL,Chula Vista,91910,8,2018,Request for Dismissal,N,N,N
37-2018-00041450-CL-UD-CTL,Oceanside,92058,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00041457-CL-UD-CTL,San Diego,92109,8,2018,Request for Dismissal,N,N,N
37-2018-00041466-CL-UD-CTL,Chula Vista,91911,8,2018,Court finding,Y,N,N
37-2018-00041478-CL-UD-CTL,Vista,92083,8,2018,Request for Dismissal,Y,N,Y
37-2018-00041486-CL-UD-CTL,La Mesa,91942,8,2018,Request for Dismissal,N,N,N
37-2018-00041489-CL-UD-CTL,El Cajon,92021,8,2018,Default judgment by court,N,Y,Y
37-2018-00041494-CL-UD-CTL,Chula Vista,91910,8,2018,Default judgment by court,N,Y,Y
37-2018-00041563-CL-UD-CTL,San Diego,92109,8,2018,Request for Dismissal,N,N,N
37-2018-00041569-CL-UD-CTL,San Diego,92115,8,2018,Stipulated judgment,Y,N,N
37-2018-00041573-CL-UD-CTL,Vista,92081,8,2018,Stipulated judgment,Y,N,N
37-2018-00041584-CL-UD-CTL,Lakeside,92040,8,2018,Stipulated judgment,Y,N,N
37-2018-00041608-CL-UD-CTL,Spring Valley,91977,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00041611-CL-UD-CTL,Carlsbad,92009,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00041612-CL-UD-CTL,San Diego,92101,8,2018,Request for Dismissal,N,N,N
37-2018-00041616-CL-UD-CTL,Vista,92083,8,2018,Request for Dismissal,N,N,N
37-2018-00041617-CL-UD-CTL,San Diego,92105,8,2018,Dismissal,Y,N,N
37-2018-00041623-CL-UD-CTL,Fallbrook,92028,8,2018,Court-ordered dismissal,Y,N,Y
37-2018-00041629-CL-UD-CTL,Vista,92083,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00041634-CL-UD-CTL,San Diego,92105,8,2018,Stipulated judgment,Y,N,N
37-2018-00041640-CL-UD-CTL,La Mesa,91942,8,2018,Request for Dismissal,N,N,N
37-2018-00041645-CL-UD-CTL,La Mesa,91942,8,2018,Request for Dismissal,N,N,N
37-2018-00041651-CL-UD-CTL,Spring Valley,91978,8,2018,Default judgment by court,N,Y,Y
37-2018-00041669-CL-UD-CTL,Chula Vista,91911,8,2018,Request for Dismissal,Y,N,N
37-2018-00041679-CL-UD-CTL,La Mesa,91941,8,2018,Request for Dismissal,N,N,N
37-2018-00041685-CL-UD-CTL,San Diego,92123,8,2018,Request for Dismissal,N,N,N
37-2018-00041689-CL-UD-CTL,San Diego,92123,8,2018,Request for Dismissal,N,N,N
37-2018-00041692-CL-UD-CTL,San Diego,92122,8,2018,Request for Dismissal,N,N,N
37-2018-00041698-CL-UD-CTL,San Diego,92123,8,2018,Request for Dismissal,N,N,N
37-2018-00041706-CL-UD-CTL,Fallbrook,92028,8,2018,Request for Dismissal,N,N,N
37-2018-00041710-CL-UD-CTL,Oceanside,92056,8,2018,Request for Dismissal,Y,N,N
37-2018-00041741-CL-UD-CTL,Spring Valley,91977,8,2018,Request for Dismissal,Y,N,N
37-2018-00041742-CL-UD-CTL,Vista,92081,8,2018,Request for Dismissal,N,N,N
37-2018-00041744-CL-UD-CTL,Vista,92081,8,2018,Request for Dismissal,N,N,N
37-2018-00041745-CL-UD-CTL,San Diego,92103,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00041747-CL-UD-CTL,San Diego,92108,8,2018,Request for Dismissal,N,N,N
37-2018-00041749-CL-UD-CTL,San Diego,92131,8,2018,Other court dismissal - Conditional or Good Faith,Y,N,N
37-2018-00041753-CL-UD-CTL,San Diego,92109,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00041769-CL-UD-CTL,San Diego,92104,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00041780-CL-UD-CTL,San Diego,92104,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00041781-CL-UD-CTL,Escondido,92027,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00041789-CL-UD-CTL,Escondido,92027,8,2018,Request for Dismissal,Y,N,N
37-2018-00041804-CL-UD-CTL,San Diego,92104,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00041838-CL-UD-CTL,ESCONDIDO,92026,8,2018,Court-ordered dismissal,N,N,N
37-2018-00041843-CL-UD-CTL,San Diego,92114,8,2018,Court-ordered dismissal,Y,N,Y
37-2018-00041873-CL-UD-CTL,Vista,92083,8,2018,Court-ordered dismissal,N,N,N
37-2018-00041890-CL-UD-CTL,Chula Vista,91911,8,2018,Dismissal,N,N,N
37-2018-00041891-CL-UD-CTL,San Diego,92104,8,2018,Court-ordered dismissal,N,N,N
37-2018-00041893-CL-UD-CTL,San Diego,92103,8,2018,Request for Dismissal,N,N,N
37-2018-00041896-CL-UD-CTL,San Diego,92120,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00041909-CL-UD-CTL,San Diego,92105,8,2018,Request for Dismissal,N,N,N
37-2018-00041924-CL-UD-CTL,Campo,91906,8,2018,Default judgment by clerk,N,N,Y
37-2018-00041948-CL-UD-CTL,Chula Vista,91910,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00041949-CL-UD-CTL,Fallbrook,92028,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00041957-CL-UD-CTL,San Diego,92111,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00041971-CL-UD-CTL,Oceanside,92056,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00041979-CL-UD-CTL,Vista,92081,8,2018,Default judgment by court,N,Y,Y
37-2018-00041988-CL-UD-CTL,Alpine,91901,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00042012-CL-UD-CTL,San Marcos,92069,8,2018,Request for Dismissal,N,N,N
37-2018-00042017-CL-UD-CTL,San Marcos,92069,8,2018,Stipulated judgment,Y,N,N
37-2018-00042018-CL-UD-CTL,El Cajon,92020,8,2018,Stipulated judgment,Y,N,N
37-2018-00042019-CL-UD-CTL,Vista,92081,8,2018,Request for Dismissal,N,N,N
37-2018-00042020-CL-UD-CTL,Encinitas,92024,8,2018,Stipulated judgment,Y,N,N
37-2018-00042024-CL-UD-CTL,EL CAJON,92019,8,2018,Stipulated judgment,Y,N,N
37-2018-00042025-CL-UD-CTL,SAN MARCOS,92069,8,2018,Stipulated judgment,Y,N,N
37-2018-00042029-CL-UD-CTL,San Marcos,92069,8,2018,Request for Dismissal,N,N,N
37-2018-00042045-CL-UD-CTL,San Diego,92101,8,2018,Request for Dismissal,Y,N,N
37-2018-00042053-CL-UD-CTL,San Diego,92101,8,2018,Request for Dismissal,Y,N,N
37-2018-00042061-CL-UD-CTL,Imperial Beach,91932,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00042071-CL-UD-CTL,Alpine,91901,8,2018,Stipulated judgment,Y,N,N
37-2018-00042072-CL-UD-CTL,La Mesa,91942,8,2018,Request for Dismissal,N,N,N
37-2018-00042079-CL-UD-CTL,Oceanside,92057,8,2018,Request for Dismissal,N,N,N
37-2018-00042081-CL-UD-CTL,El Cajon,92020,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00042083-CL-UD-CTL,San Diego,92129,8,2018,Request for Dismissal,N,N,N
37-2018-00042093-CL-UD-CTL,Carlsbad,92011,8,2018,Request for Dismissal,N,N,N
37-2018-00042094-CL-UD-CTL,La Mesa,91942,8,2018,Default judgment by court,N,Y,Y
37-2018-00042095-CL-UD-CTL,Spring Valley,91978,8,2018,Request for Dismissal,N,N,N
37-2018-00042097-CL-UD-CTL,Vista,92084,8,2018,Court-ordered dismissal,N,N,N
37-2018-00042100-CL-UD-CTL,Chula Vista,91910,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00042111-CL-UD-CTL,San Diego,92105,8,2018,Request for Dismissal,N,N,N
37-2018-00042112-CL-UD-CTL,Oceanside,92054,8,2018,Default judgment by clerk,N,N,Y
37-2018-00042133-CL-UD-CTL,SAN DIEGO,92126,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00042145-CL-UD-CTL,San Diego,92154,8,2018,Default judgment by court,N,Y,Y
37-2018-00042157-CL-UD-CTL,San Diego,92114,8,2018,Court-ordered dismissal,N,N,N
37-2018-00042160-CL-UD-CTL,San Diego,92117,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00042168-CL-UD-CTL,Fallbrook,92028,8,2018,Court-ordered dismissal,N,N,N
37-2018-00042176-CL-UD-CTL,San Marcos,92069,8,2018,Request for Dismissal,N,N,N
37-2018-00042177-CL-UD-CTL,San Diego,92126,8,2018,Request for Dismissal,N,N,N
37-2018-00042191-CL-UD-CTL,La Mesa,91942,8,2018,Default judgment by court,N,Y,Y
37-2018-00042196-CL-UD-CTL,Spring Valley,91978,8,2018,Stipulated judgment,Y,N,N
37-2018-00042199-CL-UD-CTL,San Diego,92119,8,2018,Request for Dismissal,N,N,N
37-2018-00042215-CL-UD-CTL,San Marcos,92078,8,2018,Court-ordered dismissal,N,N,N
37-2018-00042231-CL-UD-CTL,San Diego,92115,8,2018,Court-ordered dismissal,Y,N,Y
37-2018-00042234-CL-UD-CTL,San Diego,92117,8,2018,Default judgment by clerk,N,N,Y
37-2018-00042267-CL-UD-CTL,San Diego,92105,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00042271-CL-UD-CTL,San Diego,92105,8,2018,Stipulated judgment,Y,N,N
37-2018-00042283-CL-UD-CTL,San Diego,92105,8,2018,Stipulated judgment,N,Y,Y
37-2018-00042291-CL-UD-CTL,San Diego,92105,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00042300-CL-UD-CTL,Spring Valley,91977,8,2018,Request for Dismissal,N,N,N
37-2018-00042394-CL-UD-CTL,La Mesa,91942,8,2018,Request for Dismissal,Y,N,N
37-2018-00042404-CL-UD-CTL,San Marcos,92078,8,2018,Request for Dismissal,N,N,N
37-2018-00042418-CL-UD-CTL,San Diego,92102,8,2018,Default judgment by clerk,Y,N,Y
37-2018-00042419-CL-UD-CTL,National City,91950,8,2018,Stipulated judgment,Y,N,N
37-2018-00042420-CL-UD-CTL,Escondido,92027,8,2018,Court-ordered dismissal,N,N,N
37-2018-00042421-CL-UD-CTL,San Diego,92108,8,2018,Request for Dismissal,N,N,N
37-2018-00042424-CL-UD-CTL,Spring Valley,91977,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00042426-CL-UD-CTL,Chula Vista,91911,8,2018,Request for Dismissal,Y,N,N
37-2018-00042437-CL-UD-CTL,San Diego,92113,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00042454-CL-UD-CTL,Oceanside,92054,8,2018,Request for Dismissal,N,N,N
37-2018-00042472-CL-UD-CTL,Escondido,92027,8,2018,Request for Dismissal,N,N,N
37-2018-00042473-CL-UD-CTL,San Diego,92101,8,2018,Stipulated judgment,Y,N,N
37-2018-00042475-CL-UD-CTL,La Mesa,91942,8,2018,Court-ordered dismissal,N,N,Y
37-2018-00042482-CL-UD-CTL,EL CAJON,92021,8,2018,Stipulated judgment,Y,N,N
37-2018-00042488-CL-UD-CTL,SAN DIEGO,92127,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00042491-CL-UD-CTL,SAN DIEGO,92127,8,2018,Court-ordered dismissal,N,N,N
37-2018-00042512-CL-UD-CTL,RAMONA,92065,8,2018,Court-ordered dismissal,N,N,N
37-2018-00042526-CL-UD-CTL,El Cajon,92019,8,2018,Stipulated judgment,Y,Y,N
37-2018-00042529-CL-UD-CTL,San Diego,92108,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00042533-CL-UD-CTL,Escondido,92026,8,2018,Default judgment by court,N,Y,Y
37-2018-00042534-CL-UD-CTL,El Cajon,92021,8,2018,Court finding,Y,Y,N
37-2018-00042547-CL-UD-CTL,Spring Valley,91977,8,2018,Court-ordered dismissal,Y,N,Y
37-2018-00042553-CL-UD-CTL,Spring Valley,91977,8,2018,Request for Dismissal,N,N,N
37-2018-00042562-CL-UD-CTL,San Marcos,92078,8,2018,Court-ordered dismissal,Y,N,Y
37-2018-00042566-CL-UD-CTL,Lakeside,92040,8,2018,Request for Dismissal,Y,N,N
37-2018-00042578-CL-UD-CTL,La Mesa,91942,8,2018,Request for Dismissal,Y,N,N
37-2018-00042602-CL-UD-CTL,Escondido,92027,8,2018,Default judgment by court,N,Y,Y
37-2018-00042657-CL-UD-CTL,Lakeside,92040,8,2018,Request for Dismissal,N,N,N
37-2018-00042664-CL-UD-CTL,San Diego,92105,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00042668-CL-UD-CTL,San Diego,92154,8,2018,Request for Dismissal,N,N,N
37-2018-00042674-CL-UD-CTL,Vista,92083,8,2018,Request for Dismissal,Y,N,N
37-2018-00042677-CL-UD-CTL,San Marcos,92078,8,2018,Request for Dismissal,N,N,N
37-2018-00042685-CL-UD-CTL,San Diego,92101,8,2018,Default judgment by court,N,Y,Y
37-2018-00042706-CL-UD-CTL,San Diego,92110,8,2018,Request for Dismissal,N,N,N
37-2018-00042739-CL-UD-CTL,Oceanside,92056,8,2018,Request for Dismissal,N,N,N
37-2018-00042748-CL-UD-CTL,San Diego,92102,8,2018,Court-ordered dismissal,N,N,N
37-2018-00042756-CL-UD-CTL,San Diego,92113,8,2018,Court-ordered dismissal,N,N,N
37-2018-00042792-CL-UD-CTL,San Diego,92115,8,2018,Request for Dismissal,N,N,N
37-2018-00042803-CL-UD-CTL,EL CAJON,92020,8,2018,Request for Dismissal,N,N,N
37-2018-00042811-CL-UD-CTL,San Diego,92101,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00042824-CL-UD-CTL,Spring Valley,91977,8,2018,Request for Dismissal,N,N,N
37-2018-00042826-CL-UD-CTL,Vista,92081,8,2018,Request for Dismissal,N,N,N
37-2018-00042853-CL-UD-CTL,La Jolla,92037,8,2018,Request for Dismissal,Y,N,N
37-2018-00042864-CL-UD-CTL,Coronado,92118,8,2018,Request for Dismissal,N,N,N
37-2018-00042890-CL-UD-CTL,San Diego,92123,8,2018,Request for Dismissal,N,N,N
37-2018-00042903-CL-UD-CTL,El Cajon,92020,8,2018,Court-ordered dismissal,Y,N,Y
37-2018-00042921-CL-UD-CTL,San Diego,92101,8,2018,Request for Dismissal,N,N,N
37-2018-00042933-CL-UD-CTL,El Cajon,92019,8,2018,Request for Dismissal,Y,N,N
37-2018-00042946-CL-UD-CTL,San Diego,92102,8,2018,Court finding,Y,N,N
37-2018-00042970-CL-UD-CTL,Escondido,92025,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00042979-CL-UD-CTL,Escondido,92025,8,2018,Request for Dismissal,N,N,N
37-2018-00042988-CL-UD-CTL,Spring Valley,91927,8,2018,Request for Dismissal,Y,N,N
37-2018-00042990-CL-UD-CTL,Ramona,92065,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00042999-CL-UD-CTL,San Diego,92154,8,2018,Request for Dismissal,Y,N,Y
37-2018-00043021-CL-UD-CTL,San Diego,92111,8,2018,Court-ordered dismissal,N,N,N
37-2018-00043045-CL-UD-CTL,San Diego,92115,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00043058-CL-UD-CTL,San Diego,92119,8,2018,Request for Dismissal,N,N,Y
37-2018-00043061-CL-UD-CTL,El Cajon,92021,8,2018,Default judgment by court,N,Y,Y
37-2018-00043063-CL-UD-CTL,Chula Villa,91911,8,2018,Default judgment by court,N,Y,Y
37-2018-00043085-CL-UD-CTL,Imperial Beach,91932,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00043103-CL-UD-CTL,Santee,92071,8,2018,Request for Dismissal,N,N,N
37-2018-00043121-CL-UD-CTL,San Diego,92120,8,2018,Court-ordered dismissal,N,N,Y
37-2018-00043132-CL-UD-CTL,San Diego,92113,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00043136-CL-UD-CTL,CHULA VISTA,91910,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00043139-CL-UD-CTL,San Diego,92115,8,2018,Request for Dismissal,N,N,Y
37-2018-00043145-CL-UD-CTL,La Mesa,91942,8,2018,Request for Dismissal,N,N,N
37-2018-00043162-CL-UD-CTL,Encinitas,92024,8,2018,Court finding,Y,N,N
37-2018-00043174-CL-UD-CTL,El Cajon,92019,8,2018,Request for Dismissal,N,N,N
37-2018-00043179-CL-UD-CTL,San Diego,92139,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00043181-CL-UD-CTL,Vista,92084,8,2018,Request for Dismissal,N,N,N
37-2018-00043274-CL-UD-CTL,LA MESA,91941,8,2018,Dismissal,N,N,N
37-2018-00043291-CL-UD-CTL,Vista,92083,8,2018,Request for Dismissal,N,N,N
37-2018-00043298-CL-UD-CTL,Fallbrook,92028,8,2018,Request for Dismissal,N,N,N
37-2018-00043305-CL-UD-CTL,Bonita,91902,8,2018,Court-ordered dismissal,N,N,N
37-2018-00043312-CL-UD-CTL,Bonita,91902,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00043314-CL-UD-CTL,Vista,92084,8,2018,Dismissal,N,N,N
37-2018-00043319-CL-UD-CTL,El Cajon,92021,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00043322-CL-UD-CTL,Oceanside,92057,8,2018,Court dismissal- Lack of Prosecution,N,N,N
37-2018-00043345-CL-UD-CTL,Escondido,92026,8,2018,Request for Dismissal,N,N,N
37-2018-00043364-CL-UD-CTL,Vista,92081,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00043390-CL-UD-CTL,San Diego,92105,8,2018,Stipulated judgment,N,N,Y
37-2018-00043393-CL-UD-CTL,Spring Valley,91977,8,2018,Court-ordered dismissal,N,N,Y
37-2018-00043396-CL-UD-CTL,San Diego,92105,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00043418-CL-UD-CTL,San Diego,92126,8,2018,Court finding,Y,Y,N
37-2018-00043424-CL-UD-CTL,Ramona,92065,8,2018,Request for Dismissal,Y,N,Y
37-2018-00043425-CL-UD-CTL,Escondido,92025,8,2018,Request for Dismissal,N,N,N
37-2018-00043429-CL-UD-CTL,San Diego,92108,8,2018,Request for Dismissal,N,N,N
37-2018-00043437-CL-UD-CTL,San Diego,92107,8,2018,Dismissed,Y,Y,N
37-2018-00043458-CL-UD-CTL,Bonita,91902,8,2018,Default judgment by court,N,Y,Y
37-2018-00043464-CL-UD-CTL,San Diego,92128,8,2018,Request for Dismissal,N,N,N
37-2018-00043468-CL-UD-CTL,El Cajon,92019,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00043488-CL-UD-CTL,San Diego,92104,8,2018,Request for Dismissal,N,N,N
37-2018-00043489-CL-UD-CTL,San Diego,92105,8,2018,Request for Dismissal,Y,N,N
37-2018-00043509-CL-UD-CTL,San Diego,92101,8,2018,Request for Dismissal,N,N,N
37-2018-00043526-CL-UD-CTL,Chula Vista,91911,8,2018,Request for Dismissal,Y,N,N
37-2018-00043536-CL-UD-CTL,San Diego,92101,8,2018,Default judgment by clerk,N,N,Y
37-2018-00043542-CL-UD-CTL,Vista,92083,8,2018,Request for Dismissal,N,N,N
37-2018-00043548-CL-UD-CTL,Escondido,92025,8,2018,Court finding,Y,N,Y
37-2018-00043553-CL-UD-CTL,El Cajon,92021,8,2018,Request for Dismissal,Y,N,N
37-2018-00043570-CL-UD-CTL,Fallbrook,92028,8,2018,Request for Dismissal,N,N,N
37-2018-00043575-CL-UD-CTL,Fallbrook,92028,8,2018,Stipulated judgment,Y,N,N
37-2018-00043584-CL-UD-CTL,San Diego,92113,8,2018,Court dismissal- Lack of Prosecution,N,N,N
37-2018-00043602-CL-UD-CTL,El Cajon,92021,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00043608-CL-UD-CTL,San Diego,,8,2018,Request for Dismissal,N,N,N
37-2018-00043634-CL-UD-CTL,Escondido,92025,8,2018,Request for Dismissal,N,N,N
37-2018-00043666-CL-UD-CTL,Oceanside,92058,8,2018,Stipulated judgment,Y,N,N
37-2018-00043687-CL-UD-CTL,San Diego,92101,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00043696-CL-UD-CTL,San Diego,92115,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00043706-CL-UD-CTL,San Diego,92104,8,2018,Request for Dismissal,N,N,N
37-2018-00043770-CL-UD-CTL,LAKESIDE,92040,8,2018,Request for Dismissal,N,N,N
37-2018-00043775-CL-UD-CTL,SAN DIEGO,92105,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00043782-CL-UD-CTL,SAN DIEGO,92154,8,2018,Default judgment by court,N,Y,Y
37-2018-00043786-CL-UD-CTL,Spring Valley,91977,8,2018,Court-ordered dismissal,Y,N,Y
37-2018-00043797-CL-UD-CTL,San Diego,92115,8,2018,Stipulated judgment,Y,N,N
37-2018-00043805-CL-UD-CTL,San Diego,92123,8,2018,Request for Dismissal,N,N,Y
37-2018-00043817-CL-UD-CTL,Chula Vista,91910,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00043818-CL-UD-CTL,SAN DIEGO,92104,8,2018,Court dismissal- Lack of Prosecution,N,N,N
37-2018-00043823-CL-UD-CTL,El Cajon,92021,8,2018,Stipulated judgment,Y,N,N
37-2018-00043845-CL-UD-CTL,San Diego,92102,8,2018,Summary judgment,Y,N,N
37-2018-00043887-CL-UD-CTL,Escondido,92027,8,2018,Request for Dismissal,N,N,N
37-2018-00043926-CL-UD-CTL,San Diego,92103,8,2018,Request for Dismissal,N,N,N
37-2018-00043934-CL-UD-CTL,San Diego,92105,8,2018,Request for Dismissal,N,N,N
37-2018-00043938-CL-UD-CTL,San Diego,92116,8,2018,Request for Dismissal,N,N,N
37-2018-00043939-CL-UD-CTL,San Diego,92117,8,2018,Request for Dismissal,Y,N,N
37-2018-00043945-CL-UD-CTL,Vista,92084,8,2018,Request for Dismissal,N,N,N
37-2018-00043970-CL-UD-CTL,Oceanside,92057,8,2018,Court finding,Y,Y,N
37-2018-00044000-CL-UD-CTL,San Diego,92115,8,2018,Request for Dismissal,N,N,N
37-2018-00044006-CL-UD-CTL,San Diego,92115,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00044008-CL-UD-CTL,National City,91950,8,2018,Request for Dismissal,N,N,N
37-2018-00044031-CL-UD-CTL,El Cajon,92019,8,2018,Request for Dismissal,Y,N,Y
37-2018-00044037-CL-UD-CTL,San Diego,92108,8,2018,Request for Dismissal,N,N,N
37-2018-00044038-CL-UD-CTL,San Diego,92110,8,2018,Request for Dismissal,N,N,N
37-2018-00044049-CL-UD-CTL,Chula Vista,91915,8,2018,Request for Dismissal,N,N,N
37-2018-00044057-CL-UD-CTL,Escondido,92026,8,2018,Court finding,Y,Y,Y
37-2018-00044067-CL-UD-CTL,EL CAJON,92019,8,2018,Court dismissal- Lack of Prosecution,N,N,N
37-2018-00044075-CL-UD-CTL,SAN DIEGO,92104,8,2018,Request for Dismissal,Y,N,N
37-2018-00044077-CL-UD-CTL,SAN DIEGO,92139,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00044083-CL-UD-CTL,San Diego,92105,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00044086-CL-UD-CTL,San Diego,92105,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00044096-CL-UD-CTL,El Cajon,92020,8,2018,Request for Dismissal,N,N,N
37-2018-00044101-CL-UD-CTL,San Diego,92101,8,2018,Court finding,Y,N,N
37-2018-00044116-CL-UD-CTL,Lemon Grove,91945,8,2018,Stipulated judgment,Y,N,N
37-2018-00044130-CL-UD-CTL,Escondido,92026,8,2018,Request for Dismissal,N,N,N
37-2018-00044135-CL-UD-CTL,San Diego,92117,8,2018,Request for Dismissal,N,N,N
37-2018-00044138-CL-UD-CTL,Escondido,92026,8,2018,Court dismissal- Lack of Prosecution,N,N,N
37-2018-00044139-CL-UD-CTL,San Diego,92104,8,2018,Request for Dismissal,N,N,N
37-2018-00044188-CL-UD-CTL,SAN DIEGO,92154,8,2018,Default judgment by clerk,N,N,Y
37-2018-00044189-CL-UD-CTL,San Diego,92105,8,2018,Request for Dismissal,Y,N,N
37-2018-00044194-CL-UD-CTL,Oceanside,92057,8,2018,Court finding,Y,Y,N
37-2018-00044195-CL-UD-CTL,National City,91950,8,2018,Stipulated judgment,Y,N,N
37-2018-00044222-CL-UD-CTL,National City,91950,8,2018,Request for Dismissal,Y,N,N
37-2018-00044237-CL-UD-CTL,National City,91950,8,2018,Stipulated judgment,Y,N,N
37-2018-00044289-CL-UD-CTL,San Diego,92114,8,2018,Request for Dismissal,N,N,Y
37-2018-00044295-CL-UD-CTL,San Diego,92105,8,2018,Request for Dismissal,Y,N,N
37-2018-00044327-CL-UD-CTL,San Diego,92117,8,2018,Request for Dismissal,N,N,N
37-2018-00044332-CL-UD-CTL,Spring Valley,91977,8,2018,Request for Dismissal,Y,N,N
37-2018-00044359-CL-UD-CTL,Spring Valley,91977,8,2018,Stipulated judgment,Y,N,N
37-2018-00044363-CL-UD-CTL,El Cajon,92020,9,2018,Request for Dismissal,N,N,N
37-2018-00044371-CL-UD-CTL,San Diego,92109,9,2018,Request for Dismissal,N,N,N
37-2018-00044380-CL-UD-CTL,San Diego,92129,8,2018,Default judgment by court,N,Y,Y
37-2018-00044391-CL-UD-CTL,Fallbrook,92028,8,2018,Dismissal,N,N,Y
37-2018-00044396-CL-UD-CTL,Oceanside,92054,9,2018,Court-ordered dismissal,Y,N,N
37-2018-00044422-CL-UD-CTL,Oceanside,92056,8,2018,Stipulated judgment,Y,N,N
37-2018-00044423-CL-UD-CTL,San Diego,92105,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00044448-CL-UD-CTL,Oceanside,92056,9,2018,Dismissal,Y,N,N
37-2018-00044459-CL-UD-CTL,San Diego,92102,8,2018,Court-ordered dismissal,Y,N,N
37-2018-00044473-CL-UD-CTL,San Diego,92114,8,2018,Request for Dismissal,N,N,N
37-2018-00044504-CL-UD-CTL,Oceanside,92058,9,2018,Dismissal,N,N,Y
37-2018-00044505-CL-UD-CTL,La Mesa,91942,9,2018,Court-ordered dismissal,Y,N,N
37-2018-00044596-CL-UD-CTL,San Diego,92139,9,2018,Default judgment by clerk,N,N,Y
37-2018-00044610-CL-UD-CTL,San Diego,92105,9,2018,Request for Dismissal,N,N,N
37-2018-00044629-CL-UD-CTL,Campo,91906,9,2018,Court-ordered dismissal,Y,N,N
37-2018-00044632-CL-UD-CTL,Spring Valley,91977,9,2018,Dismissal,N,N,N
37-2018-00044637-CL-UD-CTL,Carlsbad,92008,9,2018,Judgment with opinion,Y,N,N
37-2018-00044648-CL-UD-CTL,Fallbrook,92028,9,2018,Court finding,Y,N,N
37-2018-00044653-CL-UD-CTL,San Diego,92115,9,2018,Court-ordered dismissal,Y,N,N
37-2018-00044678-CL-UD-CTL,San Diego,92154,9,2018,Request for Dismissal,N,N,N
37-2018-00044681-CL-UD-CTL,SAN DIEGO,92104,9,2018,Court-ordered dismissal,Y,N,N
37-2018-00044692-CL-UD-CTL,San Diego,92104,9,2018,Request for Dismissal,Y,N,N
37-2018-00044702-CL-UD-CTL,Oceanside,92056,9,2018,Court-ordered dismissal,Y,N,N
37-2018-00044727-CL-UD-CTL,Chula Vista,92101,9,2018,Stipulated judgment,Y,N,N
37-2018-00044730-CL-UD-CTL,San Diego,92105,9,2018,Stipulated judgment,Y,N,N
37-2018-00044773-CL-UD-CTL,San Diego,92104,9,2018,Court-ordered dismissal,Y,N,N
37-2018-00044880-CL-UD-CTL,Oceanside,92057,9,2018,Dismissal,N,N,N
37-2018-00044882-CL-UD-CTL,Bonita,91902,9,2018,Dismissal,Y,N,N
